id,gateway_id,driver_id,ext_cam,int_cam,acceleration,incident_loc,tags
298,952,577,http://dummyimage.com/212x100.png/dddddd/000000,http://dummyimage.com/112x100.png/5fa2dd/ffffff,"{""speed_limit"": 45, ""acceleration"": ""[15,15,16,18,21,23,26,28,30,33,42,54,56,56,55,52,51,50,50,50,51]""}","15.5056823, -86.3478151",Distracted Driving
299,669,239,http://dummyimage.com/190x100.png/ff4444/ffffff,http://dummyimage.com/115x100.png/5fa2dd/ffffff,"{""speed_limit"": 55, ""acceleration"": ""[90,93,93,92,92,91,90,88,82,61,24,4,0,0,0,0,0,0,0,0,0]""}","10.9155965, 106.7692013",Harsh Accel
300,840,614,http://dummyimage.com/247x100.png/dddddd/000000,http://dummyimage.com/243x100.png/5fa2dd/ffffff,"{""speed_limit"": 35, ""acceleration"": ""[35,36,36,36,38,40,40,40,40,38,34,32,31,30,30,30,31,33,34,35,37]""}","41.1112427, -7.2005033",Crash
301,144,872,http://dummyimage.com/229x100.png/cc0000/ffffff,http://dummyimage.com/249x100.png/ff4444/ffffff,"{""speed_limit"": 45, ""acceleration"": ""[26,26,26,27,31,33,33,33,32,30,25,22,21,20,20,20,21,23,24,24,24]""}","32.9287227, 132.7122629",Harsh Accel
302,51,486,http://dummyimage.com/188x100.png/cc0000/ffffff,http://dummyimage.com/246x100.png/ff4444/ffffff,"{""speed_limit"": 45, ""acceleration"": ""[26,26,26,27,31,33,33,33,32,30,25,22,21,20,20,20,21,23,24,24,24]""}","-14.4861733, 35.253304",Harsh Turn
303,520,241,http://dummyimage.com/199x100.png/ff4444/ffffff,http://dummyimage.com/117x100.png/dddddd/000000,"{""speed_limit"": 55, ""acceleration"": ""[90,93,93,92,92,91,90,88,82,61,24,4,0,0,0,0,0,0,0,0,0]""}","53.9956452, 17.4069308",Harsh Turn
304,388,117,http://dummyimage.com/159x100.png/cc0000/ffffff,http://dummyimage.com/243x100.png/dddddd/000000,"{""speed_limit"": 45, ""acceleration"": ""[26,26,26,27,31,33,33,33,32,30,25,22,21,20,20,20,21,23,24,24,24]""}","44.6233945, -73.5346134",Crash
305,286,491,http://dummyimage.com/193x100.png/5fa2dd/ffffff,http://dummyimage.com/226x100.png/dddddd/000000,"{""speed_limit"": 45, ""acceleration"": ""[26,26,26,27,31,33,33,33,32,30,25,22,21,20,20,20,21,23,24,24,24]""}","20.9959819, 105.8097244",Speeding
306,188,140,http://dummyimage.com/244x100.png/dddddd/000000,http://dummyimage.com/187x100.png/5fa2dd/ffffff,"{""speed_limit"": 35, ""acceleration"": ""[35,36,36,36,38,40,40,40,40,38,34,32,31,30,30,30,31,33,34,35,37]""}","11.5731051, 107.8346924",Distracted Driving
307,319,625,http://dummyimage.com/102x100.png/dddddd/000000,http://dummyimage.com/113x100.png/5fa2dd/ffffff,"{""speed_limit"": 25, ""acceleration"": ""[40,39,40,40,40,38,38,40,40,40,41,41,40,40,40,40,39,40,40,40,40]""}","-14.4861733, 35.253304",Harsh Accel
308,853,131,http://dummyimage.com/230x100.png/5fa2dd/ffffff,http://dummyimage.com/226x100.png/ff4444/ffffff,"{""speed_limit"": 55, ""acceleration"": ""[90,93,93,92,92,91,90,88,82,61,24,4,0,0,0,0,0,0,0,0,0]""}","14.5618599, 121.0130439",Distracted Driving
309,71,957,http://dummyimage.com/148x100.png/cc0000/ffffff,http://dummyimage.com/250x100.png/ff4444/ffffff,"{""speed_limit"": 35, ""acceleration"": ""[35,36,36,36,38,40,40,40,40,38,34,32,31,30,30,30,31,33,34,35,37]""}","53.1986, 23.20779",Distracted Driving
310,717,804,http://dummyimage.com/120x100.png/ff4444/ffffff,http://dummyimage.com/250x100.png/5fa2dd/ffffff,"{""speed_limit"": 25, ""acceleration"": ""[40,39,40,40,40,38,38,40,40,40,41,41,40,40,40,40,39,40,40,40,40]""}","41.6560291, -83.666758",Crash
311,329,436,http://dummyimage.com/198x100.png/dddddd/000000,http://dummyimage.com/244x100.png/cc0000/ffffff,"{""speed_limit"": 55, ""acceleration"": ""[90,93,93,92,92,91,90,88,82,61,24,4,0,0,0,0,0,0,0,0,0]""}","41.6560291, -83.666758",Speeding
312,392,931,http://dummyimage.com/241x100.png/dddddd/000000,http://dummyimage.com/154x100.png/5fa2dd/ffffff,"{""speed_limit"": 25, ""acceleration"": ""[40,39,40,40,40,38,38,40,40,40,41,41,40,40,40,40,39,40,40,40,40]""}","13.8811133, 123.6886104",Harsh Accel
313,607,685,http://dummyimage.com/215x100.png/ff4444/ffffff,http://dummyimage.com/147x100.png/dddddd/000000,"{""speed_limit"": 25, ""acceleration"": ""[40,39,40,40,40,38,38,40,40,40,41,41,40,40,40,40,39,40,40,40,40]""}","41.2828507, -8.2869478",Harsh Brake
314,920,516,http://dummyimage.com/223x100.png/dddddd/000000,http://dummyimage.com/213x100.png/dddddd/000000,"{""speed_limit"": 25, ""acceleration"": ""[40,39,40,40,40,38,38,40,40,40,41,41,40,40,40,40,39,40,40,40,40]""}","7.9582714, 123.0531165",Distracted Driving
315,312,251,http://dummyimage.com/115x100.png/cc0000/ffffff,http://dummyimage.com/171x100.png/dddddd/000000,"{""speed_limit"": 35, ""acceleration"": ""[35,36,36,36,38,40,40,40,40,38,34,32,31,30,30,30,31,33,34,35,37]""}","50.4064969, 17.301758",Distracted Driving
316,217,144,http://dummyimage.com/127x100.png/cc0000/ffffff,http://dummyimage.com/225x100.png/dddddd/000000,"{""speed_limit"": 55, ""acceleration"": ""[90,93,93,92,92,91,90,88,82,61,24,4,0,0,0,0,0,0,0,0,0]""}","42.2390986, -8.6848147",Harsh Brake
317,871,134,http://dummyimage.com/120x100.png/ff4444/ffffff,http://dummyimage.com/203x100.png/ff4444/ffffff,"{""speed_limit"": 35, ""acceleration"": ""[35,36,36,36,38,40,40,40,40,38,34,32,31,30,30,30,31,33,34,35,37]""}","32.6717749, -16.978243",Harsh Brake
318,417,689,http://dummyimage.com/183x100.png/cc0000/ffffff,http://dummyimage.com/156x100.png/ff4444/ffffff,"{""speed_limit"": 45, ""acceleration"": ""[15,15,16,18,21,23,26,28,30,33,42,54,56,56,55,52,51,50,50,50,51]""}","55.0155118, 22.2004824",Harsh Accel
319,925,373,http://dummyimage.com/123x100.png/ff4444/ffffff,http://dummyimage.com/203x100.png/dddddd/000000,"{""speed_limit"": 45, ""acceleration"": ""[15,15,16,18,21,23,26,28,30,33,42,54,56,56,55,52,51,50,50,50,51]""}","28.357764, 121.143873",Distracted Driving
320,621,682,http://dummyimage.com/242x100.png/ff4444/ffffff,http://dummyimage.com/176x100.png/ff4444/ffffff,"{""speed_limit"": 35, ""acceleration"": ""[35,36,36,36,38,40,40,40,40,38,34,32,31,30,30,30,31,33,34,35,37]""}","45.18648, -73.40468",Harsh Accel
321,901,27,http://dummyimage.com/149x100.png/ff4444/ffffff,http://dummyimage.com/179x100.png/ff4444/ffffff,"{""speed_limit"": 55, ""acceleration"": ""[90,93,93,92,92,91,90,88,82,61,24,4,0,0,0,0,0,0,0,0,0]""}","-9.8627946, 124.3310364",Harsh Turn
322,765,64,http://dummyimage.com/126x100.png/5fa2dd/ffffff,http://dummyimage.com/138x100.png/cc0000/ffffff,"{""speed_limit"": 35, ""acceleration"": ""[35,36,36,36,38,40,40,40,40,38,34,32,31,30,30,30,31,33,34,35,37]""}","-7.5557614, 111.4469654",Speeding
323,976,165,http://dummyimage.com/138x100.png/5fa2dd/ffffff,http://dummyimage.com/158x100.png/ff4444/ffffff,"{""speed_limit"": 55, ""acceleration"": ""[90,93,93,92,92,91,90,88,82,61,24,4,0,0,0,0,0,0,0,0,0]""}","14.657758, 120.9888316",Speeding
324,323,665,http://dummyimage.com/108x100.png/dddddd/000000,http://dummyimage.com/145x100.png/ff4444/ffffff,"{""speed_limit"": 25, ""acceleration"": ""[40,39,40,40,40,38,38,40,40,40,41,41,40,40,40,40,39,40,40,40,40]""}","51.8761178, 104.8423232",Speeding
325,704,993,http://dummyimage.com/194x100.png/dddddd/000000,http://dummyimage.com/108x100.png/ff4444/ffffff,"{""speed_limit"": 45, ""acceleration"": ""[15,15,16,18,21,23,26,28,30,33,42,54,56,56,55,52,51,50,50,50,51]""}","59.615642, 30.1696437",Speeding
326,242,958,http://dummyimage.com/130x100.png/ff4444/ffffff,http://dummyimage.com/223x100.png/ff4444/ffffff,"{""speed_limit"": 35, ""acceleration"": ""[35,36,36,36,38,40,40,40,40,38,34,32,31,30,30,30,31,33,34,35,37]""}","43.7477413, 39.5308638",Harsh Turn
327,935,765,http://dummyimage.com/188x100.png/ff4444/ffffff,http://dummyimage.com/246x100.png/5fa2dd/ffffff,"{""speed_limit"": 55, ""acceleration"": ""[90,93,93,92,92,91,90,88,82,61,24,4,0,0,0,0,0,0,0,0,0]""}","30.3152434, -81.6856808",Crash
328,390,695,http://dummyimage.com/119x100.png/cc0000/ffffff,http://dummyimage.com/192x100.png/dddddd/000000,"{""speed_limit"": 45, ""acceleration"": ""[15,15,16,18,21,23,26,28,30,33,42,54,56,56,55,52,51,50,50,50,51]""}","32.434672, 119.569989",Harsh Brake
329,158,215,http://dummyimage.com/170x100.png/cc0000/ffffff,http://dummyimage.com/186x100.png/5fa2dd/ffffff,"{""speed_limit"": 55, ""acceleration"": ""[90,93,93,92,92,91,90,88,82,61,24,4,0,0,0,0,0,0,0,0,0]""}","39.991896, 112.214219",Crash
330,409,986,http://dummyimage.com/118x100.png/dddddd/000000,http://dummyimage.com/202x100.png/dddddd/000000,"{""speed_limit"": 55, ""acceleration"": ""[90,93,93,92,92,91,90,88,82,61,24,4,0,0,0,0,0,0,0,0,0]""}","61.722009, 23.3256027",Harsh Accel
331,908,747,http://dummyimage.com/211x100.png/cc0000/ffffff,http://dummyimage.com/221x100.png/cc0000/ffffff,"{""speed_limit"": 45, ""acceleration"": ""[15,15,16,18,21,23,26,28,30,33,42,54,56,56,55,52,51,50,50,50,51]""}","38.365641, -7.4731029",Distracted Driving
332,131,805,http://dummyimage.com/141x100.png/5fa2dd/ffffff,http://dummyimage.com/115x100.png/dddddd/000000,"{""speed_limit"": 35, ""acceleration"": ""[35,36,36,36,38,40,40,40,40,38,34,32,31,30,30,30,31,33,34,35,37]""}","39.4364103, -8.2988008",Harsh Turn
333,781,832,http://dummyimage.com/231x100.png/5fa2dd/ffffff,http://dummyimage.com/105x100.png/cc0000/ffffff,"{""speed_limit"": 45, ""acceleration"": ""[15,15,16,18,21,23,26,28,30,33,42,54,56,56,55,52,51,50,50,50,51]""}","-8.4500758, 118.7278177",Crash
334,234,598,http://dummyimage.com/142x100.png/ff4444/ffffff,http://dummyimage.com/221x100.png/dddddd/000000,"{""speed_limit"": 35, ""acceleration"": ""[35,36,36,36,38,40,40,40,40,38,34,32,31,30,30,30,31,33,34,35,37]""}","48.0589455, 34.6153907",Distracted Driving
335,249,150,http://dummyimage.com/112x100.png/ff4444/ffffff,http://dummyimage.com/239x100.png/dddddd/000000,"{""speed_limit"": 45, ""acceleration"": ""[26,26,26,27,31,33,33,33,32,30,25,22,21,20,20,20,21,23,24,24,24]""}","36.1100428, -115.3667218",Harsh Brake
336,290,80,http://dummyimage.com/205x100.png/ff4444/ffffff,http://dummyimage.com/207x100.png/cc0000/ffffff,"{""speed_limit"": 45, ""acceleration"": ""[26,26,26,27,31,33,33,33,32,30,25,22,21,20,20,20,21,23,24,24,24]""}","-15.6412156, -70.3494605",Distracted Driving
337,531,391,http://dummyimage.com/168x100.png/5fa2dd/ffffff,http://dummyimage.com/245x100.png/5fa2dd/ffffff,"{""speed_limit"": 45, ""acceleration"": ""[15,15,16,18,21,23,26,28,30,33,42,54,56,56,55,52,51,50,50,50,51]""}","35.23251, 69.37719",Harsh Accel
338,470,928,http://dummyimage.com/165x100.png/dddddd/000000,http://dummyimage.com/142x100.png/cc0000/ffffff,"{""speed_limit"": 35, ""acceleration"": ""[35,36,36,36,38,40,40,40,40,38,34,32,31,30,30,30,31,33,34,35,37]""}","43.0414757, 44.5711774",Speeding
339,671,852,http://dummyimage.com/244x100.png/5fa2dd/ffffff,http://dummyimage.com/183x100.png/dddddd/000000,"{""speed_limit"": 25, ""acceleration"": ""[40,39,40,40,40,38,38,40,40,40,41,41,40,40,40,40,39,40,40,40,40]""}","-2.9997434, 104.8162784",Harsh Turn
340,684,951,http://dummyimage.com/128x100.png/ff4444/ffffff,http://dummyimage.com/227x100.png/cc0000/ffffff,"{""speed_limit"": 45, ""acceleration"": ""[26,26,26,27,31,33,33,33,32,30,25,22,21,20,20,20,21,23,24,24,24]""}","21.441808, 110.778411",Harsh Turn
341,136,967,http://dummyimage.com/106x100.png/ff4444/ffffff,http://dummyimage.com/120x100.png/cc0000/ffffff,"{""speed_limit"": 25, ""acceleration"": ""[40,39,40,40,40,38,38,40,40,40,41,41,40,40,40,40,39,40,40,40,40]""}","45.129308, -76.1423766",Harsh Accel
342,419,271,http://dummyimage.com/131x100.png/5fa2dd/ffffff,http://dummyimage.com/248x100.png/ff4444/ffffff,"{""speed_limit"": 55, ""acceleration"": ""[90,93,93,92,92,91,90,88,82,61,24,4,0,0,0,0,0,0,0,0,0]""}","34.341574, 108.93977",Harsh Turn
343,125,475,http://dummyimage.com/163x100.png/5fa2dd/ffffff,http://dummyimage.com/248x100.png/dddddd/000000,"{""speed_limit"": 35, ""acceleration"": ""[35,36,36,36,38,40,40,40,40,38,34,32,31,30,30,30,31,33,34,35,37]""}","13.365, 121.1893",Harsh Brake
344,337,28,http://dummyimage.com/114x100.png/dddddd/000000,http://dummyimage.com/131x100.png/dddddd/000000,"{""speed_limit"": 45, ""acceleration"": ""[15,15,16,18,21,23,26,28,30,33,42,54,56,56,55,52,51,50,50,50,51]""}","59.3846971, 13.4676693",Speeding
345,989,450,http://dummyimage.com/246x100.png/ff4444/ffffff,http://dummyimage.com/183x100.png/5fa2dd/ffffff,"{""speed_limit"": 35, ""acceleration"": ""[35,36,36,36,38,40,40,40,40,38,34,32,31,30,30,30,31,33,34,35,37]""}","6.6101493, 0.4785495",Speeding
346,926,917,http://dummyimage.com/232x100.png/ff4444/ffffff,http://dummyimage.com/111x100.png/dddddd/000000,"{""speed_limit"": 45, ""acceleration"": ""[15,15,16,18,21,23,26,28,30,33,42,54,56,56,55,52,51,50,50,50,51]""}","-11.6876026, 27.5026174",Harsh Accel
347,172,670,http://dummyimage.com/179x100.png/dddddd/000000,http://dummyimage.com/227x100.png/ff4444/ffffff,"{""speed_limit"": 25, ""acceleration"": ""[40,39,40,40,40,38,38,40,40,40,41,41,40,40,40,40,39,40,40,40,40]""}","-6.3077057, 106.7175669",Speeding
348,543,345,http://dummyimage.com/201x100.png/dddddd/000000,http://dummyimage.com/249x100.png/dddddd/000000,"{""speed_limit"": 45, ""acceleration"": ""[26,26,26,27,31,33,33,33,32,30,25,22,21,20,20,20,21,23,24,24,24]""}","-34.8176238, -56.0182019",Harsh Brake
349,946,716,http://dummyimage.com/132x100.png/dddddd/000000,http://dummyimage.com/246x100.png/cc0000/ffffff,"{""speed_limit"": 45, ""acceleration"": ""[15,15,16,18,21,23,26,28,30,33,42,54,56,56,55,52,51,50,50,50,51]""}","36.7821, 117.032171",Harsh Brake
350,123,875,http://dummyimage.com/230x100.png/ff4444/ffffff,http://dummyimage.com/223x100.png/ff4444/ffffff,"{""speed_limit"": 55, ""acceleration"": ""[90,93,93,92,92,91,90,88,82,61,24,4,0,0,0,0,0,0,0,0,0]""}","32.3206, 35.20329",Harsh Brake
351,294,794,http://dummyimage.com/159x100.png/cc0000/ffffff,http://dummyimage.com/149x100.png/dddddd/000000,"{""speed_limit"": 45, ""acceleration"": ""[26,26,26,27,31,33,33,33,32,30,25,22,21,20,20,20,21,23,24,24,24]""}","22.4217587, 89.0445636",Crash
352,658,822,http://dummyimage.com/133x100.png/5fa2dd/ffffff,http://dummyimage.com/130x100.png/5fa2dd/ffffff,"{""speed_limit"": 45, ""acceleration"": ""[26,26,26,27,31,33,33,33,32,30,25,22,21,20,20,20,21,23,24,24,24]""}","26.312444, 99.850365",Harsh Accel
353,16,635,http://dummyimage.com/113x100.png/5fa2dd/ffffff,http://dummyimage.com/159x100.png/cc0000/ffffff,"{""speed_limit"": 45, ""acceleration"": ""[26,26,26,27,31,33,33,33,32,30,25,22,21,20,20,20,21,23,24,24,24]""}","33.0746899, 36.1816908",Crash
354,730,967,http://dummyimage.com/191x100.png/5fa2dd/ffffff,http://dummyimage.com/120x100.png/dddddd/000000,"{""speed_limit"": 45, ""acceleration"": ""[26,26,26,27,31,33,33,33,32,30,25,22,21,20,20,20,21,23,24,24,24]""}","29.434465, 110.345643",Harsh Accel
355,780,651,http://dummyimage.com/131x100.png/cc0000/ffffff,http://dummyimage.com/148x100.png/5fa2dd/ffffff,"{""speed_limit"": 45, ""acceleration"": ""[26,26,26,27,31,33,33,33,32,30,25,22,21,20,20,20,21,23,24,24,24]""}","51.6661372, 82.756927",Crash
356,921,648,http://dummyimage.com/191x100.png/cc0000/ffffff,http://dummyimage.com/149x100.png/5fa2dd/ffffff,"{""speed_limit"": 45, ""acceleration"": ""[15,15,16,18,21,23,26,28,30,33,42,54,56,56,55,52,51,50,50,50,51]""}","46.083333, 103.833333",Crash
357,361,85,http://dummyimage.com/155x100.png/ff4444/ffffff,http://dummyimage.com/209x100.png/ff4444/ffffff,"{""speed_limit"": 45, ""acceleration"": ""[15,15,16,18,21,23,26,28,30,33,42,54,56,56,55,52,51,50,50,50,51]""}","31.298974, 120.585289",Speeding
358,646,607,http://dummyimage.com/208x100.png/ff4444/ffffff,http://dummyimage.com/117x100.png/cc0000/ffffff,"{""speed_limit"": 25, ""acceleration"": ""[40,39,40,40,40,38,38,40,40,40,41,41,40,40,40,40,39,40,40,40,40]""}","15.44485, 120.86256",Harsh Turn
359,142,185,http://dummyimage.com/151x100.png/5fa2dd/ffffff,http://dummyimage.com/212x100.png/dddddd/000000,"{""speed_limit"": 35, ""acceleration"": ""[35,36,36,36,38,40,40,40,40,38,34,32,31,30,30,30,31,33,34,35,37]""}","28.682892, 115.858197",Harsh Accel
360,97,833,http://dummyimage.com/232x100.png/cc0000/ffffff,http://dummyimage.com/143x100.png/dddddd/000000,"{""speed_limit"": 25, ""acceleration"": ""[40,39,40,40,40,38,38,40,40,40,41,41,40,40,40,40,39,40,40,40,40]""}","-9.796549, 124.6773561",Speeding
361,696,424,http://dummyimage.com/207x100.png/ff4444/ffffff,http://dummyimage.com/227x100.png/cc0000/ffffff,"{""speed_limit"": 55, ""acceleration"": ""[90,93,93,92,92,91,90,88,82,61,24,4,0,0,0,0,0,0,0,0,0]""}","38.430793, 100.812859",Crash
362,971,403,http://dummyimage.com/213x100.png/dddddd/000000,http://dummyimage.com/184x100.png/dddddd/000000,"{""speed_limit"": 45, ""acceleration"": ""[26,26,26,27,31,33,33,33,32,30,25,22,21,20,20,20,21,23,24,24,24]""}","41.1518573, -8.3018059",Distracted Driving
363,948,225,http://dummyimage.com/250x100.png/ff4444/ffffff,http://dummyimage.com/241x100.png/5fa2dd/ffffff,"{""speed_limit"": 35, ""acceleration"": ""[35,36,36,36,38,40,40,40,40,38,34,32,31,30,30,30,31,33,34,35,37]""}","26.1853781, 127.6825578",Crash
364,100,847,http://dummyimage.com/102x100.png/ff4444/ffffff,http://dummyimage.com/142x100.png/cc0000/ffffff,"{""speed_limit"": 45, ""acceleration"": ""[26,26,26,27,31,33,33,33,32,30,25,22,21,20,20,20,21,23,24,24,24]""}","27.098536, 114.972769",Harsh Brake
365,965,899,http://dummyimage.com/227x100.png/5fa2dd/ffffff,http://dummyimage.com/128x100.png/cc0000/ffffff,"{""speed_limit"": 35, ""acceleration"": ""[35,36,36,36,38,40,40,40,40,38,34,32,31,30,30,30,31,33,34,35,37]""}","-41.3336941, 173.1927874",Distracted Driving
366,105,174,http://dummyimage.com/180x100.png/dddddd/000000,http://dummyimage.com/135x100.png/dddddd/000000,"{""speed_limit"": 45, ""acceleration"": ""[26,26,26,27,31,33,33,33,32,30,25,22,21,20,20,20,21,23,24,24,24]""}","30.475663, -87.193563",Harsh Brake
367,243,196,http://dummyimage.com/190x100.png/cc0000/ffffff,http://dummyimage.com/199x100.png/cc0000/ffffff,"{""speed_limit"": 45, ""acceleration"": ""[15,15,16,18,21,23,26,28,30,33,42,54,56,56,55,52,51,50,50,50,51]""}","-7.646098, 111.0266668",Speeding
368,784,586,http://dummyimage.com/233x100.png/ff4444/ffffff,http://dummyimage.com/136x100.png/ff4444/ffffff,"{""speed_limit"": 25, ""acceleration"": ""[40,39,40,40,40,38,38,40,40,40,41,41,40,40,40,40,39,40,40,40,40]""}","49.6819305, 18.3673216",Harsh Turn
369,741,69,http://dummyimage.com/190x100.png/cc0000/ffffff,http://dummyimage.com/212x100.png/dddddd/000000,"{""speed_limit"": 45, ""acceleration"": ""[26,26,26,27,31,33,33,33,32,30,25,22,21,20,20,20,21,23,24,24,24]""}","46.083333, 103.833333",Crash
370,156,905,http://dummyimage.com/175x100.png/ff4444/ffffff,http://dummyimage.com/165x100.png/ff4444/ffffff,"{""speed_limit"": 55, ""acceleration"": ""[90,93,93,92,92,91,90,88,82,61,24,4,0,0,0,0,0,0,0,0,0]""}","47.309181, 31.7883933",Harsh Brake
371,250,276,http://dummyimage.com/132x100.png/dddddd/000000,http://dummyimage.com/226x100.png/cc0000/ffffff,"{""speed_limit"": 45, ""acceleration"": ""[15,15,16,18,21,23,26,28,30,33,42,54,56,56,55,52,51,50,50,50,51]""}","50.119593, 12.3484445",Crash
372,395,387,http://dummyimage.com/214x100.png/ff4444/ffffff,http://dummyimage.com/108x100.png/5fa2dd/ffffff,"{""speed_limit"": 45, ""acceleration"": ""[26,26,26,27,31,33,33,33,32,30,25,22,21,20,20,20,21,23,24,24,24]""}","38.365641, -7.4731029",Distracted Driving
373,881,971,http://dummyimage.com/160x100.png/cc0000/ffffff,http://dummyimage.com/174x100.png/cc0000/ffffff,"{""speed_limit"": 25, ""acceleration"": ""[40,39,40,40,40,38,38,40,40,40,41,41,40,40,40,40,39,40,40,40,40]""}","-8.5294459, 119.0109502",Distracted Driving
374,864,427,http://dummyimage.com/114x100.png/5fa2dd/ffffff,http://dummyimage.com/184x100.png/5fa2dd/ffffff,"{""speed_limit"": 25, ""acceleration"": ""[40,39,40,40,40,38,38,40,40,40,41,41,40,40,40,40,39,40,40,40,40]""}","34.620202, 112.453926",Crash
375,328,48,http://dummyimage.com/105x100.png/5fa2dd/ffffff,http://dummyimage.com/224x100.png/cc0000/ffffff,"{""speed_limit"": 55, ""acceleration"": ""[90,93,93,92,92,91,90,88,82,61,24,4,0,0,0,0,0,0,0,0,0]""}","37.888248, 116.537067",Harsh Brake
376,106,912,http://dummyimage.com/167x100.png/ff4444/ffffff,http://dummyimage.com/188x100.png/5fa2dd/ffffff,"{""speed_limit"": 35, ""acceleration"": ""[35,36,36,36,38,40,40,40,40,38,34,32,31,30,30,30,31,33,34,35,37]""}","35.0118955, 25.7407452",Speeding
377,923,874,http://dummyimage.com/104x100.png/ff4444/ffffff,http://dummyimage.com/149x100.png/dddddd/000000,"{""speed_limit"": 45, ""acceleration"": ""[15,15,16,18,21,23,26,28,30,33,42,54,56,56,55,52,51,50,50,50,51]""}","-6.6572023, 106.7057733",Harsh Turn
378,547,394,http://dummyimage.com/155x100.png/dddddd/000000,http://dummyimage.com/170x100.png/ff4444/ffffff,"{""speed_limit"": 25, ""acceleration"": ""[40,39,40,40,40,38,38,40,40,40,41,41,40,40,40,40,39,40,40,40,40]""}","-6.6242048, 107.775465",Crash
379,22,717,http://dummyimage.com/175x100.png/cc0000/ffffff,http://dummyimage.com/185x100.png/5fa2dd/ffffff,"{""speed_limit"": 45, ""acceleration"": ""[15,15,16,18,21,23,26,28,30,33,42,54,56,56,55,52,51,50,50,50,51]""}","39.545488, 117.416694",Distracted Driving
380,715,87,http://dummyimage.com/247x100.png/ff4444/ffffff,http://dummyimage.com/208x100.png/dddddd/000000,"{""speed_limit"": 35, ""acceleration"": ""[35,36,36,36,38,40,40,40,40,38,34,32,31,30,30,30,31,33,34,35,37]""}","-34.6795558, -58.5577501",Speeding
